,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd,ccxt,ccxt_ticker
1356,bsc,biswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x2f3899fFB9FdCf635132F7bb94c1a3A0F906cc6f,"{""usd"":330804.4000483537,""base"":14412,""quote"":647.05}",0.06416,20.06,19.97,AVAX
1357,bsc,biswap,SAND,0x67b725d7e342d7B611fa85e859Df9697D9378B2e,USDT,0x55d398326f99059fF775485246999027B3197955,0x69f60c87AEcdb037A44cbaD67eD06464432521b6,"{""usd"":79558.33361540835,""base"":96646,""quote"":39779}",0.7327,0.7327,0.73,SAND
1358,bsc,0x71f843BD057d2eE39AE52186a33c3aFD1124805A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x95cFe85b1732a9afb264EA1dF7f71bF7228cDE84,"{""usd"":439649.36230870517,""base"":858.43,""quote"":219825}",312.3484,312.34,312.7,BNB
1359,bsc,pancakeswap,SXP,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xD8E2F8b6Db204c405543953Ef6359912FE3A88d6,"{""usd"":280469.11149661115,""base"":675350,""quote"":547.4}",0.0009014,0.2795,0.2839,SXP
1363,polygon,dystopia,stMATIC,0x3A58a54C066FdC0f2D55FC9C89F0415C92eBf3C4,USD+,0x236eeC6359fb44CCe8f97E99387aa7F8cd5cdE1f,0x6f2Fed287E47590b7702f9d331344c7dACbAcfe5,"{""usd"":78066.150754,""base"":47727,""quote"":39033}",1.1772,1.17,1.11,MATIC
1364,ethereum,uniswap,DOGE,0x4206931337dc273a630d328dA6441786BfaD668f,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xfCd13EA0B906f2f87229650b8D93A51B2e839EBD,"{""usd"":2158029,""base"":15207147,""quote"":1079015}",0.09333,0.09333,0.0931,DOGE
1365,bsc,pancakeswap,ANTA,0x9EAf5369c9A9809Bad8716591f9b2F68124ccd63,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x0B6172dddC463A196bD243b35ef8DD0BbaC20f0b,"{""usd"":105149.22294422772,""base"":20123074,""quote"":52575}",0.001917,0.001917,3.095,ANT
1367,bsc,0xf89e6CA06121B6d4370f4B196Ae458e8b969A011,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,FRAX,0x90C97F71E18723b0Cf0dfa30ee176Ab653E89F40,0x14732123c443f8E815D5c64f3C7ecb63bCeEab74,"{""usd"":322951.7751362312,""base"":629.34,""quote"":161476}",311.301,311.3,312.7,BNB
1369,bsc,pancakeswap,MARSRISE,0x184079Ca987F562ae6a0c59f4BE5cADB20323863,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x25Ff3Bb727D2D88c9310d78C4e9E6538314aCB81,"{""usd"":192723.4120354454,""base"":134729706901999,""quote"":376.39}",2.621e-12,8.159e-10,0.004229,RSR
1370,bsc,0x40383b3F58B699a4817040792995540F3279EFdB,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x2a19226CEb4b186624fa046441D45EB0134808aD,"{""usd"":51848.268885097685,""base"":100.99,""quote"":25924}",312.3654,312.36,312.7,BNB
1371,bsc,0x670f55c6284c629c23baE99F585e3f17E8b9FC31,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x542B077f6a06b488A31B8C8b31E456F2B3984989,"{""usd"":51603.74495771281,""base"":20.68,""quote"":100.68}",5.0728,1584.07,1588.4,ETH
1373,avalanche,pangolin,LINK.e,0x5947BB275c521040051D82396192181b413227A3,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x5875c368Cddd5FB9Bf2f410666ca5aad236DAbD4,"{""usd"":543396,""base"":48563,""quote"":23544}",0.3504,7.01,6.988,LINK
1376,ethereum,uniswap,SNX,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x43AE24960e5534731Fc831386c07755A2dc33D47,"{""usd"":494599,""base"":160336,""quote"":197.6}",0.00145,2.29,2.309,SNX
1380,bsc,pancakeswap,BSCS,0xbcb24AFb019BE7E93EA9C43B7E22Bb55D5B7f45D,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x9A590a591307E67AEB3f907E1fCa53aD93b10D60,"{""usd"":97959.26512082468,""base"":5790292,""quote"":191.31}",4.646e-05,0.01452,0.00307,SC
1383,bsc,biswap,ZIL,0xb86AbCb37C3A4B64f74f59301AFF131a1BEcC787,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xe41F46AEF7594Cc43FC57edf2b0fDC377900BC4E,"{""usd"":137863.39561545904,""base"":4161024,""quote"":269.19}",8.664e-05,0.02709,0.027,ZIL
1384,polygon,mmfinance,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8C26252B14F9b071585B81b240C4ae2176E8cD3C,"{""usd"":124390.861104,""base"":49.82,""quote"":62195}",1587.9206,1587.92,1588.4,ETH
1387,avalanche,traderjoe,sAVAX,0x2b2C81e08f1Af8835a78Bb2A90AE924ACE0eA4bE,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xA7687BE7174721178CFD7AA1AE590209649FC0b8,"{""usd"":110612,""base"":1102,""quote"":8402}",1.0628,21.25,19.97,AVAX
1389,fantom,wigoswap,CRV,0x1E4F97b9f9F913c46F1632781732927B9019C68b,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xEDa9715BE52e8819f5C5a2305813A851e568dAFf,"{""usd"":50987.58968237931,""base"":47772,""quote"":117575}",2.0468,1.03,1.02,CRV
1390,aptos,pancakeswap,BNB,0x8d87a65ba30e09357fa2edea2c80dbac296e5dec2b18287113500b902942929d::celer_coin_manager::BnbCoin,USDC,0x8d87a65ba30e09357fa2edea2c80dbac296e5dec2b18287113500b902942929d::celer_coin_manager::UsdcCoin,pcs-150,"{""usd"":1686645,""base"":3283,""quote"":843323}",312.1881,312.18,312.7,BNB
1391,moonbeam,stellaswap,MATIC,0x3405A1bd46B85c5C029483FbECf2F3E611026e45,WGLMR,0xAcc15dC74880C9944775448304B263D191c6077F,0x6775ff3828a19EB5926C0C4D572183cA15Aa4C08,"{""usd"":79557,""base"":51132,""quote"":125261}",2.5003,1.11,1.11,MATIC
1398,bsc,apeswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x40aFc7CBd0Dc2bE5860F0035b717d20Afb4827b2,"{""usd"":193988.1923272768,""base"":8406.95,""quote"":378.66}",0.06414,20.05,19.97,AVAX
1399,bsc,nomiswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,USDT,0x55d398326f99059fF775485246999027B3197955,0xe324aa41eeFd912421C601626A6D5F85CC346B6a,"{""usd"":427101.18417558324,""base"":171,""quote"":213551}",1583.3191,1583.31,1588.4,ETH
1400,polygon,sushiswap,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x74D23F21F780CA26B47Db16B0504F2e3832b9321,"{""usd"":236571.91403605102,""base"":21064,""quote"":94.6}",0.004393,6.98,6.988,LINK
1402,polygon,sushiswap,MANA,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xc48AE82ca34C63887b975F20ABA91a38f2a900B8,"{""usd"":74484.41620793492,""base"":117894,""quote"":29.79}",0.0004702,0.7488,0.7434,MANA
1406,fantom,equalizer,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDA3E21477F872F30794551D908DE244b8839F723,"{""usd"":53106.82479408503,""base"":1.57,""quote"":122320}",45449.7626,23005.64,23110.84,BTC
1407,metis,netswap,WETH,0x420000000000000000000000000000000000000A,Metis,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0x59051B5F5172b69E66869048Dc69D35dB0B3610d,"{""usd"":543935,""base"":218.3,""quote"":16249}",45.6519,1590.59,1588.4,ETH
1409,kcc,mojitoswap,UNI,0xEe58E4D62b10A92dB1089d4D040B759C28aE16Cd,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x6699b73A444Aa4A4eA821cDc6571ADf7C6c2bEc7,"{""usd"":191131,""base"":17933,""quote"":14413}",0.7961,6.55,6.592,UNI
1414,bsc,planetfinance,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x89fD5DcF5D7C9FEbA8c8106A5Abc09325fC2a39e,"{""usd"":168190.6970772067,""base"":328.33,""quote"":84095}",311.4944,311.49,312.7,BNB
1418,fantom,wigoswap,LINK,0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xD9EE6DbDB17aFb313c5C2dBf55C71DEb906A72Ce,"{""usd"":56391.30796,""base"":5008.99,""quote"":28196}",6.9371,6.93,6.988,LINK
1422,bsc,0xE52cCf7B6cE4817449F2E6fA7efD7B567803E4b4,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x43140d439A685E2B369b34Ee31cACC429B1bB396,"{""usd"":361402.09256776643,""base"":705.1,""quote"":180701}",312.5029,312.5,312.7,BNB
1423,bsc,pancakeswap,WANA,0x339C72829AB7DD45C3C52f965E7ABe358dd8761E,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x65b51bc890C24C0Da163289B68480020222B4332,"{""usd"":230409.03303621578,""base"":10521610,""quote"":115205}",0.01103,0.01103,0.2124,WAN
1425,bsc,nomiswap,XRP,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0x95569fFF9B815483De479736986495144f32d180,"{""usd"":62700.748476060704,""base"":93900,""quote"":31350}",0.4008,0.4008,0.402,XRP
1427,klaytn,claimswap,oETH,0x34d21b1e550D73cee41151c77F3c73359527a396,oUSDT,0xceE8FAF64bB97a73bb51E115Aa89C17FfA8dD167,0xC462708c7De5228021831F69A2D770d23f5b5016,"{""usd"":206199,""base"":82.61,""quote"":103099}",1588.4909,1588.49,1588.4,ETH
1428,iotex,mimo,ioETH,0x0258866edAf84D6081df17660357aB20A07d0c80,WIOTX,0xA00744882684C3e4747faEFD68D283eA44099D03,0x543F4E80A0c2e226008f65F96964235523d16329,"{""usd"":590260,""base"":236.7,""quote"":13525201}",55981.5404,1587.25,1588.4,ETH
1429,boba,0xc35DADB65012eC5796536bD9864eD8773aBc74C4,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,USDC,0x66a2A913e447d6b4BF33EFbec43aAeF87890FBbc,0x4F059F8d45230Cd5B37544E87eeBba033A5f1b17,"{""usd"":781313,""base"":311.7,""quote"":390657}",1584.6755,1584.67,1588.4,ETH
1430,ethereum,uniswap,xFUND,0x892A6f9dF0147e5f079b0993F486F9acA3c87881,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xab2D2F5bc36620A57Ec4bB60D6A7Df2a847dEab5,"{""usd"":492813,""base"":219.7,""quote"":197.2}",0.8248,1312.57,0.00702,FUN
1431,bsc,biswap,BAT,0x101d82428437127bF1608F699CD651e6Abf9766E,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xa099F0D90Eb17283Ae7d302d0a6ebb0CaCab39DF,"{""usd"":93717.1187107823,""base"":272145,""quote"":182.99}",0.0008016,0.2505,0.2506,BAT
1433,avalanche,pangolin,XAVA,0xd1c3f94DE7e5B45fa4eDBBA472491a9f4B166FC4,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x42152bDD72dE8d6767FE3B4E17a221D6985E8B25,"{""usd"":650467,""base"":2192918,""quote"":28054}",0.02351,0.4701,0.678,AVA
1440,ethereum,uniswap,STRONG,0x990f341946A3fdB507aE7e52d17851B87168017c,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC0bF97bffA94A50502265C579a3b7086D081664B,"{""usd"":522034,""base"":47320,""quote"":208.6}",0.004126,6.48,0.2909,ONG
1441,bsc,apeswap,LINK,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x092ADA3818DB7FBb8e0A2124Ff218C5125C1CcE6,"{""usd"":128917.11946309608,""base"":11493,""quote"":251.8}",0.02255,7.05,6.988,LINK
1453,oasisemerald,yuzuswap,WETH,0x3223f17957Ba502cbe71401D55A0DB26E5F7c68F,wROSE,0x21C718C22D52d0F3a789b752D4c2fD5908a8A733,0x28c9D3e689B5d3629aFC2D69ef6a2799578574e0,"{""usd"":412137,""base"":166.6,""quote"":5747480}",29690.9014,1588.15,1588.4,ETH
1454,ethereum,uniswap,MANA,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x11b1f53204d03E5529F09EB3091939e4Fd8c9CF3,"{""usd"":191920,""base"":302216,""quote"":76.82}",0.0004701,0.744,0.7434,MANA
1458,bsc,biswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,0x6216E04cd40DB2c6FBEd64f1B5830A98D3A91740,"{""usd"":18986692.140323743,""base"":7578.43,""quote"":562.87}",0.06845,1589.18,1588.4,ETH
1459,bsc,0x670f55c6284c629c23baE99F585e3f17E8b9FC31,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x6AF4C4433474B2F8BA385AD62B23299c82846783,"{""usd"":104414.01781688118,""base"":204.02,""quote"":52207}",312.214,312.21,312.7,BNB
1465,fantom,hyperjump,SNX,0x56ee926bD8c72B2d5fa1aF4d9E4Cbb515a1E3Adc,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF2fCd382Ee404B105bfc0086ED41F1Bd19B8952a,"{""usd"":101821.69491893388,""base"":32754,""quote"":234647}",4.8326,2.34,2.309,SNX
1466,godwoken,yokaiswap,BTCB|bsc,0xEF2439e020509259FA603c34B35A81FFe676CFB4,WCKB,0xC296F806D15e97243A08334256C705bA5C5754CD,0xE7970Ba16e4922e332AD8cA3650EeD7d52caD4D0,"{""usd"":168267,""base"":5.044,""quote"":33241119}",6248941.1664,23020.64,23110.84,BTC
1467,ethereum,sushiswap,RADAR,0x44709a920fCcF795fbC57BAA433cc3dd53C44DbE,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x559eBE4E206e6B4D50e9bd3008cDA7ce640C52cb,"{""usd"":998532,""base"":57118068,""quote"":398.5}",4.736e-06,0.007441,0.3956,ADA
1468,ethereum,sushiswap,SNX,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA1d7b2d891e3A1f9ef4bBC5be20630C2FEB1c470,"{""usd"":409665,""base"":132824,""quote"":163.6}",0.001451,2.29,2.309,SNX
1472,bsc,pancakeswap,LIQ,0xc7981767f644C7F8e483DAbDc413e8a371b83079,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x1F04Bf1938a36fF0BD6f811Ee5EF6822Ecb6ED49,"{""usd"":428191.68422789493,""base"":741130,""quote"":836.25}",0.001096,0.3427,0.00613,IQ
1476,bsc,0xC2D8d27F3196D9989aBf366230a47384010440c0,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x693d208D53fE2B3a0920530bA48635f050dc2fCa,"{""usd"":142544.32612284253,""base"":278.28,""quote"":71272}",311.0769,311.07,312.7,BNB
1477,bsc,pancakeswap,EverETH,0x16dCc0eC78E91e868DCa64bE86aeC62bf7C61037,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7F5a011b3e0a0F8824f54059654ac52E7A3e47b9,"{""usd"":283499.76851105795,""base"":106076765398380,""quote"":550.84}",4.888e-12,1.526e-09,1588.4,ETH
1488,arbitrum,swapfish,UNIA,0xe547FaB4d5ceaFD29E2653CB19e6aE8ed9c8589b,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x00f1a626e112C66AdFDc1A7EBE8aD6a1DA4E2eb3,"{""usd"":122974.91964943484,""base"":35730,""quote"":49.31}",6.673e-05,0.1061,6.592,UNI
1493,arbitrum,swapfish,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x8Bc2Cd9DAB840231A0Dab5B747b8A6085c4eA459,"{""usd"":852985.626058,""base"":342.61,""quote"":426493}",1594.5138,1594.51,1588.4,ETH
1494,optimism,uniswap,vLINK,0x2F198182eC54469195a4A06262a9431A42462373,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0x008B996FD9E7e6d974D03A834a9dBBFcd74689A2,"{""usd"":784429,""base"":101534,""quote"":212744}",6.9965,6.99,6.988,LINK
1496,bsc,pancakeswap,FOOTBALL,0x0416846Db6bEa02588e546271D4d83c4061b7757,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7c48f0B4DF462A56cef7b81B76f4df2e91A46058,"{""usd"":217731.33526744586,""base"":79496170597286450,""quote"":424.97}",5.93e-16,1.838e-13,6.677,BAL
1497,klaytn,defikingdoms,oETH,0x34d21b1e550D73cee41151c77F3c73359527a396,JADE,0xB3F5867E277798b50ba7A71C0b24FDcA03045eDF,0x6fc625D907b524475887524b11DE833feF460698,"{""usd"":455560,""base"":101.3,""quote"":997520}",16719.2027,2125.28,1588.4,ETH
1499,canto,slingshotfinance,ETH,0x5FD55A1B9FC24967C4dB09C513C3BA0DFa7FF687,WCANTO,0x826551890Dc65655a0Aceca109aB11AbDbD7a07B,0x216400ba362d8FCE640085755e47075109718C8B,"{""usd"":3756307,""base"":1507,""quote"":18400110}",4032.9558,1587.99,1588.4,ETH
1500,bsc,swych,UNIQO,0x0ED82faE72b6833Ce9cf1928128FC828f5c59e77,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x8c4b4cd771653b501aB58096749563a8260011Db,"{""usd"":4183487.629559627,""base"":439404780,""quote"":2091744}",0.004764,0.004764,6.592,UNI
1501,arbitrum,kyberswap,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x2a83E1aa650b364Ac88b39f1F67A34abCca8e6F2,"{""usd"":239836.13995917267,""base"":23.98,""quote"":96.29}",14.5182,23017.27,23110.84,BTC
1504,bsc,apeswap,RADAR,0x489580eB70a50515296eF31E8179fF3e77E24965,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xe6fF591f818664865eCab584B1fe679DbB4904dB,"{""usd"":263408.23343396944,""base"":15503047,""quote"":514.44}",2.375e-05,0.007415,0.3956,ADA
1505,bsc,biswap,SXP,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xedc3f1edB8811d2aE4aD6666D77521ae817F2ef1,"{""usd"":367864.5066323025,""base"":884460,""quote"":716.31}",0.0009015,0.2794,0.2839,SXP
1506,cronos,candycity,WETH,0xe44Fd7fCb2b1581822D0c862B68222998a0c299a,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x27367196F4674d3afB871250E67adf2EcaEDF4bc,"{""usd"":60809,""base"":24.32,""quote"":518117}",20093.0735,1588.31,1588.4,ETH
1507,osmosis,osmosis,WETH.grv,ibc/65381C5F3FD21442283D56925E62EA524DED8B6927F0FF94E21E0020954C40B5,OSMO,uosmo,634,"{""usd"":118327,""base"":47.81,""quote"":83427}",1635.8898,1580.85,1588.4,ETH
1513,bsc,pancakeswap,SUSHI,0x947950BcC74888a40Ffa2593C5798F11Fc9124C4,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,0x16aFc4F2Ad82986bbE2a4525601F8199AB9c832D,"{""usd"":134065.8515136811,""base"":68674,""quote"":53.82}",0.0007986,1.26,1.268,SUSHI
1514,bsc,mdex,ADA,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,USDT,0x55d398326f99059fF775485246999027B3197955,0x17632dCDA12c522Ec2bC8a08c6419aB16F249d35,"{""usd"":75503.12251714736,""base"":139435,""quote"":37752}",0.3929,0.3929,0.3956,ADA
1518,bsc,pancakeswap,SCAR,0x4d1D6DE2feA309826173F2e841c7658719BcB229,USDT,0x55d398326f99059fF775485246999027B3197955,0x8b9581e5fe2D1a6d1f3008368CB3a93776Fce394,"{""usd"":105688.23023589607,""base"":419916,""quote"":52844}",0.06894,0.06894,0.00307,SC
1525,avalanche,traderjoe,LINK.e,0x5947BB275c521040051D82396192181b413227A3,USDC.e,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,0xb9f425bC9AF072a91c423e31e9eb7e04F226B39D,"{""usd"":69473,""base"":6217,""quote"":34736}",6.999,6.99,6.988,LINK
1526,fantom,spiritswap,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x279b2c897737a50405ED2091694F225D83F2D3bA,"{""usd"":62313.147289772554,""base"":1.86,""quote"":143959}",45399.6609,22588.93,23110.84,BTC
1530,ethereum,swapr,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7515Be43D16f871588ADc135d58a9c30A71Eb34F,"{""usd"":687891,""base"":274.9,""quote"":343946}",1585.9173,1585.91,1588.4,ETH
1531,bsc,pancakeswap,STX,0x145193Ec5CDCDe77ec64075b87B1Aa3060a5195c,USDT,0x55d398326f99059fF775485246999027B3197955,0x0cC5f5BFd33144F6181FcE4032729eDc04344597,"{""usd"":286616.38266820286,""base"":471514,""quote"":143308}",0.1743,0.1743,0.272,STX
1532,bsc,babyswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x12C69cbebb5AeD7C85A01bc2206318fB6c03E940,"{""usd"":575949.2663482998,""base"":231.26,""quote"":1125.42}",5.0835,1583.41,1588.4,ETH
1535,bsc,0x8b6Ca4B3E08c9f80209e66436187088C99C9C2AC,BSCS,0xbcb24AFb019BE7E93EA9C43B7E22Bb55D5B7f45D,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x61aB11015DD7D575135B27C7E10D063CfbdF7046,"{""usd"":70479.89657233674,""base"":4151820,""quote"":35240}",0.01453,0.01453,0.00307,SC
1537,bsc,pancakeswap,LUNI,0x781dc2Aa26BE80b5De971e9a232046441b721B39,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x93d0DA6Ff053A4374B4d5ca04364c1a02f9A138d,"{""usd"":310768.2147615555,""base"":144578937,""quote"":602.71}",4.086e-06,0.001263,6.592,UNI
1542,bsc,0x97bCD9BB482144291D77ee53bFa99317A82066E8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x3dafe6213fbdE2f74e7D5Be443d5d2AA258d74C7,"{""usd"":158908.2889044351,""base"":309.94,""quote"":79454}",312.4673,312.46,312.7,BNB
1543,bsc,pancakeswap,STRX,0xd6fDDe76B8C1C45B33790cc8751D5b88984c44ec,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x472e71c0e729cBe32B883502F833e6e8F2Cd78d2,"{""usd"":781932.1785961031,""base"":14715882,""quote"":1520.03}",8.402e-05,0.02625,0.06258,TRX
1544,bsc,apeswap,FTM,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x47A0B7bA18Bb80E4888ca2576c2d34BE290772a6,"{""usd"":79064.11258578413,""base"":182984,""quote"":154.38}",0.001623,0.5077,0.4796,FTM
1553,godwoken,yokaiswap,WBTC|eth,0x82455018F2c32943b3f12F4e59D0DA2FAf2257Ef,WCKB,0xC296F806D15e97243A08334256C705bA5C5754CD,0xAE448332e434b65EF2535055F6d8a1e3461c6F73,"{""usd"":167167,""base"":4.998,""quote"":32898194}",6190706.5117,22783.13,23110.84,BTC
1556,ethereum,sushiswap,COMP,0xc00e94Cb662C3520282E6f5717214004A7f26888,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x31503dcb60119A812feE820bb7042752019F2355,"{""usd"":3360818,""base"":51302,""quote"":1345}",0.03328,52.79,52.92,COMP
1557,ethereum,uniswap,BNT,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3fd4Cf9303c4BC9E13772618828712C8EaC7Dd2F,"{""usd"":67672,""base"":102092,""quote"":26.11}",0.0002653,0.4205,0.428,BNT
1562,ethereum,sushiswap,LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC40D16476380e4037e6b1A2594cAF6a6cc8Da967,"{""usd"":1643575,""base"":146299,""quote"":657.8}",0.004405,6.92,6.988,LINK
1565,bsc,nomiswap,ADA,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,USDT,0x55d398326f99059fF775485246999027B3197955,0x325E05AFc5912f62c96c87a6FE51a420b567528B,"{""usd"":61534.20733086519,""base"":113481,""quote"":30767}",0.3921,0.3921,0.3956,ADA
1569,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,LTC,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,USDT,0x55d398326f99059fF775485246999027B3197955,0x9a35A6A4d62f023d1F8176AA4F69c75AC0f9d51D,"{""usd"":135015.91321218206,""base"":923.21,""quote"":67508}",94.0103,94.01,94.91,LTC
1573,bsc,niob,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xE2466652a46e47Fa278Be0A2ad8dce7c8445bE41,"{""usd"":107800.6248339071,""base"":210.01,""quote"":53900}",312.7133,312.71,312.7,BNB
